,movieId,rating
126,128,3.4859154929577465
127,129,3.13953488372093
128,130,3.2261904761904763
129,131,3.3106508875739644
130,132,2.777922077922078
131,133,2.6
132,134,3.4516129032258065
133,135,3.0018543492919756
134,136,3.6277777777777778
135,137,3.254854368932039
136,138,3.227642276422764
137,139,3.111111111111111
138,140,3.287283110037338
139,141,3.5101652454593633
140,142,3.0135135135135136
141,143,1.9285714285714286
142,144,3.4649743714913352
143,145,3.275515786183182
144,146,2.9029038112522687
145,147,3.5833728090952155
146,148,2.908955223880597
147,149,3.68669314796425
148,150,3.87355561527172
149,151,3.53139284174213
150,152,3.0869905956112853
151,153,2.8716600752387382
152,154,3.786777431637245
153,155,3.408390410958904
154,156,3.5088757396449703
155,157,2.7942023026315788
156,158,2.921479069028517
157,159,3.4178361249434133
158,160,2.6022161264708004
159,161,3.739861235452104
160,162,4.008077401029647
161,163,3.4392585818795722
162,164,3.4522562951882323
163,165,3.506566659749192
164,166,2.84407027818448
165,167,3.076388888888889
166,168,3.081881687151826
167,169,2.269546027742749
168,170,3.215710400207227
169,171,3.599845797995374
170,172,2.7515630141493914
171,173,2.555359804851606
172,174,2.449275362318841
173,175,3.507799325463744
174,176,3.8490694507489787
175,177,2.8892508143322475
176,178,3.3929359823399556
177,179,2.7305630026809653
178,180,3.5757829309108295
179,181,1.9535250098463963
180,182,3.0754716981132075
181,183,3.3623063683304646
182,184,3.0670926517571884
183,185,3.102854287948562
184,186,2.8772434974565697
185,187,3.4314285714285715
186,188,3.3334728033472802
187,189,2.991776315789474
188,190,3.578174186778594
189,191,2.684565916398714
190,192,3.037974683544304
191,193,2.2478297395687483
192,194,3.8442938267081885
193,195,3.077944179714091
194,196,2.8360270915108137
195,197,3.0555555555555554
196,198,3.417996761508212
197,199,3.77007299270073
198,200,2.8222222222222224
199,201,3.001457725947522
200,202,3.0543478260869565
201,203,3.1462450592885376
202,204,2.926604922608475
203,205,3.5
204,206,3.448717948717949
205,207,3.3732562774013553
206,208,2.8652335902399826
207,209,2.8105726872246697
208,210,2.8870246085011186
209,211,3.584600760456274
210,212,2.5657276995305165
211,213,4.01654306902453
212,214,4.026966292134832
213,215,3.914843512610149
214,216,3.2408267020335986
215,217,2.728191489361702
216,218,3.285843685300207
217,219,3.6061120543293717
218,220,2.4482758620689653
219,222,3.5284704131001114
220,223,3.847214137214137
221,224,3.4449993597131514
222,225,3.2840320910973086
223,226,2.7837837837837838
224,227,3.0618285987109095
225,228,2.69151376146789
226,229,3.5625
227,230,3.588200326943082
228,231,2.964968752944132
229,232,4.027935943060498
230,233,3.533083645443196
231,234,2.6703929539295395
232,235,3.664388396868181
233,236,3.3150479880250066
234,237,3.2214038128249567
235,238,3.1657963446475197
236,239,3.08521377672209
237,240,2.910783055198973
238,241,3.0261194029850746
239,242,3.3855
240,243,2.5377358490566038
241,244,2.375451263537906
242,245,2.9686192468619246
243,246,4.028236985316767
244,247,3.8224384098544233
245,248,3.0080251221214236
246,249,3.675253192426244
247,250,3.0751633986928106
248,251,3.057184750733138
249,252,3.215840517241379
250,253,3.508920477209269
251,254,2.9111498257839723
252,255,2.277948717948718
253,256,2.7017581020970134
254,257,3.4075381140598533
255,258,2.6281328320802007
256,259,3.060162601626016
257,260,4.120188599618726
258,261,3.627589063794532
259,262,3.7653443113772456
260,263,3.745923913043478
261,264,3.374233128834356
262,265,3.921667748817364
263,266,3.5003490069166827
264,267,2.886744743146127
265,268,3.306167400881057
266,269,3.4518181818181817
267,270,3.170042194092827
268,271,3.3343585237258346
269,272,3.7400504484304933
270,273,3.132062978222484
271,274,2.8387665198237886
272,275,2.7166089965397924
273,276,2.978864734299517
274,277,3.4048868672731514
275,278,3.021194605009634
276,279,3.6973995271867612
277,280,3.7172008547008546
278,281,3.661371237458194
279,282,3.409440492213036
280,283,3.0472972972972974
281,284,2.8529411764705883
282,285,2.26875
283,286,2.066326530612245
284,287,3.2524590163934426
285,288,3.2577711853476075
286,289,3.3515018562267973
287,290,3.9737263270205387
288,292,3.4105008077544428
289,293,4.0885985748218525
290,294,3.16023166023166
291,295,2.770238095238095
292,296,4.188912039361382
293,297,3.1546184738955825
294,298,3.5242290748898677
295,299,3.71598995395563
296,300,3.66378901931884
297,301,3.5239234449760763
298,302,3.7267721954576736
299,303,3.0432486221677895
300,304,3.1710122699386503
301,305,2.7103059581320452
302,306,4.072966846132049
303,307,3.981408706166868
304,308,3.9024582104228123
305,309,3.6223021582733814
306,310,2.8095238095238093
307,311,2.651315789473684
308,312,2.62125
309,313,3.0378315132605302
310,314,3.849933774834437
311,315,2.8919378338999513
312,316,3.3710611452604335
313,317,3.128074747346342
314,318,4.413576004516335
315,319,3.775382785788613
316,320,3.240802675585284
317,321,3.7685851318944845
318,322,3.668214285714286
319,324,3.6728538283062644
320,325,2.646161934805468
321,326,4.0796597061098225
322,327,2.816469884920042
323,328,3.146257031588057
324,329,3.322669104204753
325,330,2.7893992932862193
326,331,3.264646464646465
327,332,2.773307163886163
328,333,3.356478068558791
329,334,3.816722408026756
330,335,3.26171875
331,336,2.8352059925093633
332,337,3.7512185215272136
333,338,2.9854872149274363
334,339,3.4993894441680613
335,340,3.3774436090225564
336,341,3.5639204545454546
337,342,3.507638565440149
338,343,2.6692037470725993
339,344,2.9898406002189413
340,345,3.642062742629315
341,346,3.409970958373669
342,347,3.44702842377261
343,348,3.6953642384105962
344,349,3.6551898004754015
345,350,3.466657593903103
346,351,3.3049367850692355
347,352,3.280944625407166
348,353,3.517972748011591
349,354,3.135689354275742
350,355,2.4127870563674323
351,356,4.048011436845787
352,357,3.6408326781234788
353,358,3.2518072289156628
354,359,3.296875
355,360,2.72088772845953
356,361,3.326783114992722
357,362,3.377949377949378
358,363,3.993220338983051
359,364,3.817136507193824
360,365,3.1569086651053864
361,366,2.9780075187969923
362,367,3.183039195863782
363,368,3.412776934749621
364,369,3.2886138613861386
365,370,2.9788651669293595
366,371,3.2587484035759897
367,372,3.2500337154416723
368,373,3.76906584992343
369,374,2.4218655360387644
370,375,3.2804347826086957
371,376,3.2755446308077887
372,377,3.481247881458525
373,378,3.1331764705882352
374,379,2.7242633345766505
375,380,3.4922731744774795
376,381,3.390638963360143
377,382,3.0406736261571794
378,383,3.199915200339199
379,384,2.951008645533141
380,385,3.5560344827586206
381,386,2.8213213213213213
382,387,2.6527777777777777
383,388,3.5392927308447937
384,389,3.4759358288770055
385,390,3.4072532699167657
386,391,3.1876574307304786
387,392,3.349802371541502
388,393,1.9003150315031503
389,394,3.3143939393939394
390,395,3.1666666666666665
391,396,2.484375
392,397,2.1193181818181817
393,398,3.451923076923077
394,399,2.25
395,400,2.607142857142857
396,401,3.1470588235294117
397,402,2.8365384615384617
398,403,2.1666666666666665
399,404,3.2785714285714285
400,405,2.441018766756032
401,406,3.0757575757575757
402,407,3.2433517310587057
403,408,3.238134206219313
404,409,3.0416666666666665
405,410,3.0116337743888764
406,411,2.780952380952381
407,412,3.559560387615221
408,413,2.8108767648596826
409,414,2.609770808202654
410,415,2.808373042886317
411,416,2.6982864137086904
412,417,3.520618556701031
413,418,2.7009419152276295
414,419,2.4867267124911114
415,420,2.7501075885812654
416,421,3.2872470876762723
417,422,3.2334615384615386
418,423,2.999084249084249
419,424,2.7202549575070822
420,425,3.4652338811630847
421,426,3.1090698444223768
422,427,2.5480831708901883
423,428,3.823092998955068
424,429,2.38168210976479
425,430,2.3417721518987342
426,431,3.719788264444194
427,432,2.72972972972973
428,433,2.922173913043478
429,434,3.0492658841872755
430,435,2.5814764286797027
431,436,2.6253164556962023
432,437,2.5922388059701493
433,438,2.7121827411167514
434,439,2.508771929824561
435,440,3.6009041187632547
436,441,3.689785470502194
437,442,3.0712903582485627
438,443,3.343065693430657
439,444,2.414920368818106
440,445,2.884968445209409
441,446,3.889400921658986
442,447,2.5167464114832536
443,448,3.555778344877871
444,449,3.4431464174454827
445,450,3.3467272727272728
446,451,3.044750430292599
447,452,3.5517560073937156
448,453,3.1115560640732265
449,454,3.4994205537850256
450,455,2.617824773413897
451,456,3.8082959641255605
452,457,3.9721584270115637
453,458,3.13336820083682
454,459,2.7577220077220077
455,460,2.4274580335731413
456,461,3.3441717791411043
457,462,2.589385474860335
458,463,2.813008130081301
459,464,2.917576961271102
460,465,3.2566176470588237
461,466,2.939754383254808
462,467,3.371234939759036
463,468,3.3125465653404857
464,469,3.25762572135202
465,470,2.1522727272727273
466,471,3.6579813752234034
467,472,2.8883861236802413
468,473,2.2987616099071206
469,474,3.7212436096910424
470,475,3.9152097902097904
471,476,3.025943396226415
472,477,3.546511627906977
473,478,2.4229249011857705
474,479,2.923855633802817
475,480,3.6791749812920926
476,481,3.337772882034849
477,482,3.424043062200957
478,483,3.787174721189591
479,484,2.8034682080924855
480,485,2.7995211310428703
481,486,2.6663685152057246
482,487,2.5664893617021276
483,488,3.374285714285714
484,489,2.7613019891500903
485,490,3.3599659284497445
486,491,3.405329593267882
487,492,3.653225806451613
488,493,3.6256521739130436
489,494,3.353110599078341
490,495,3.411678832116788
491,496,3.2767624020887727
492,497,3.8821461326811373
493,498,2.7831491712707184
494,499,2.7791005291005293
495,500,3.3863104638240626
496,501,3.842433697347894
497,502,2.276491024898668
498,503,3.095419847328244
499,504,2.9837962962962963
500,505,2.502859477124183
501,506,3.4952830188679247
502,507,3.5279832743647477
503,508,3.8021304391518442
504,509,3.6811163895486936
505,510,2.778588807785888
506,511,3.144299674267101
507,512,2.9323979591836733
508,513,2.9376199616122842
509,514,3.4613768961493583
510,515,3.8977364185110663
511,516,3.088179218303146
512,517,3.130988477865373
513,518,2.6764192139737992
514,519,2.1958697040664252
515,520,3.0674973674973676
516,521,3.310518369401107
517,522,3.5399022801302933
518,523,3.642857142857143
519,524,3.5334577630305546
520,525,3.418300653594771
521,526,3.2107438016528924
522,527,4.247579083279535
523,528,2.7789034564958284
524,529,3.8492079306565707
525,530,3.2666666666666666
526,531,3.5358059914407987
527,532,3.061026102610261
528,533,2.9327927432655305
529,534,3.890470852017937
530,535,3.778046421663443
531,536,3.2861400894187778
532,537,3.1484602917341977
533,538,3.7011101622544835
534,539,3.5094537441802607
535,540,2.719010989010989
536,541,4.115838373930576
537,542,2.8498035660320338
538,543,3.2368374868374867
539,544,2.9290573372206024
540,546,2.06153416495997
541,547,2.816688567674113
542,548,2.9001919385796544
543,549,3.8902714932126696
544,550,3.0871694417238
545,551,3.738263445761167
546,552,3.213334986772487
547,553,3.703341938184609
548,554,3.0939524838012957
549,555,3.810891994253624
550,556,3.9756944444444446
551,558,2.8234113712374582
552,559,2.9555555555555557
553,560,3.0921052631578947
554,561,3.3969849246231156
555,562,3.7871954380508037
556,563,3.461661341853035
557,564,2.3289902280130295
558,565,3.224428399518652
559,566,2.762589928057554
560,567,3.315426997245179
561,568,3.578171091445428
562,569,2.938267614738203
563,570,3.453883495145631
564,571,3.5758426966292136
565,572,2.716666666666667
566,573,3.42896174863388
567,574,3.304075235109718
568,575,2.9883320581484316
569,576,2.4375
570,577,2.8157894736842106
571,579,2.8857142857142857
572,580,3.0725490196078433
573,581,3.9786446469248293
574,582,3.323529411764706
575,583,3.532388663967611
576,584,3.0357142857142856
577,585,2.6616823476702507
578,586,3.141875423155044
579,587,3.4342123720016833
580,588,3.6987526802388584
581,589,3.94637410899458
582,590,3.7256878529376425
583,591,2.0517241379310347
584,592,3.4069031965540693
585,593,4.151341616415071
586,594,3.5823021181716834
587,595,3.6809198555552447
588,596,3.4825773034060585
589,597,3.42649120757142
590,598,3.547945205479452
591,599,3.958682820751786
592,600,2.9946043165467624
593,601,3.3714285714285714
594,602,3.9764309764309766
595,603,2.9279437609841827
596,604,1.9166666666666667
597,605,3.277880184331797
598,606,2.5735607675906182
599,607,2.59375
600,608,4.111421282646425
601,609,3.0086318515321535
602,610,3.37419399094526
603,611,2.51196032672112
604,612,2.710561949898443
605,613,3.6044005388414906
606,614,3.138888888888889
607,615,3.871107266435986
608,616,3.387031840917409
609,617,3.5843253968253967
610,618,2.7653061224489797
611,619,2.5671191553544497
612,620,3.3333333333333335
613,621,3.6036789297658864
614,623,3.0588235294117645
615,625,3.28
616,626,2.8729096989966556
617,627,3.528050896471949
618,628,3.760456621004566
619,629,3.239130434782609
620,630,3.285
621,631,2.723913043478261
622,632,3.9058171745152355
623,633,3.3550488599348536
624,634,2.279935275080906
625,635,3.635820895522388
626,636,3.014705882352941
627,637,2.8339229193818656
628,638,3.2687265917602994
629,639,2.9309366130558185
630,640,2.9695910520796924
631,641,2.520408163265306
632,642,2.0833333333333335
633,643,2.1666666666666665
634,644,2.2666666666666666
635,645,3.6113138686131387
636,647,3.5356705241660995
637,648,3.4016470905899823
638,649,3.7213740458015265
639,650,3.4545823195458234
640,651,2.4875
641,652,3.006849315068493
642,653,3.219017015993573
643,654,2.6875
644,655,2.3333333333333335
645,656,2.8708260105448153
646,657,2.5555555555555554
647,658,3.0
648,659,3.712555066079295
649,660,3.017857142857143
650,661,3.30327868852459
651,662,3.24546485260771
652,663,3.360618014464168
653,664,3.0348837209302326
654,665,3.94602048857368
655,666,3.4254658385093166
656,667,2.50501002004008
657,668,4.096604215456675
658,670,4.111486486486487
659,671,3.674145843957165
660,672,2.4166666666666665
661,673,2.7609040814420474
662,674,2.9683322724379377
663,675,2.1538461538461537
664,676,2.54
665,678,4.067164179104478
666,679,3.3295454545454546
667,680,3.555038103302286
668,681,3.571207430340557
669,682,3.1693548387096775
670,683,2.661764705882353
671,684,2.4782608695652173
672,685,3.5268924302788847
673,687,2.973404255319149
674,688,2.5953703703703703
675,690,3.2847222222222223
676,691,3.0554054054054056
677,692,2.3398576512455516
678,693,3.1346153846153846
679,694,3.001577909270217
680,695,3.1686197916666665
681,696,3.1798245614035086
682,697,2.7736842105263158
683,698,2.7867132867132867
684,699,2.2333333333333334
685,700,3.2535335689045937
686,701,3.1470588235294117
687,702,3.7857142857142856
688,703,2.846268656716418
689,704,2.8294985250737463
690,705,3.5253807106598987
691,706,3.1292372881355934
692,707,3.071411568674125
693,708,3.39103299856528
694,709,3.307720588235294
695,710,2.739334470989761
696,711,2.626194067370538
697,712,3.5
698,713,3.3976377952755907
699,714,3.8900409626216077
700,715,3.565412186379928
701,716,2.9280821917808217
702,717,3.1823529411764704
703,718,3.4283639883833494
704,719,2.966494124230554
705,720,4.103381267003498
706,721,2.933333333333333
707,722,3.5961538461538463
708,723,3.25
709,724,3.085627818656539
710,725,2.7868162692847123
711,726,3.1181262729124235
712,727,3.1458333333333335
713,728,3.810882444652323
714,729,3.486842105263158
715,730,3.0483870967741935
716,731,2.9161331626120357
717,732,2.808219178082192
718,733,3.6686106507395477
719,734,2.5833333333333335
720,735,3.5119787045252884
721,736,3.1890463917525773
722,737,2.099103350637093
723,738,3.18
724,739,1.9545454545454546
725,741,3.9678439327049277
726,742,2.7386486486486485
727,743,2.731932918395574
728,744,2.8529411764705883
729,745,4.104362388693734
730,746,3.752411575562701
731,747,2.2923771313941828
732,748,3.164582492940702
733,749,2.6923076923076925
734,750,4.215804447106386
735,751,3.3863636363636362
736,752,2.8333333333333335
737,753,3.2559652928416485
738,754,2.9715099715099713
739,755,3.3659420289855073
740,756,3.2233009708737863
741,757,3.543032786885246
742,758,3.108695652173913
743,759,3.847058823529412
744,760,3.6863285556780596
745,761,2.7919966063348416
746,762,2.403895524054024
747,763,3.0283018867924527
748,764,3.3613678373382623
749,765,3.021151832460733
750,766,3.4238470873786406
751,767,3.50177304964539
752,768,3.015151515151515
753,769,3.5669291338582676
754,770,2.44
755,771,3.3442028985507246
756,772,2.870967741935484
757,773,3.397727272727273
758,774,2.59375
759,775,2.921768707482993
760,776,2.9761904761904763
761,777,2.85
762,778,4.007664971082154
763,779,2.8157894736842106
764,780,3.373931536542473
765,781,3.41506922257721
766,782,2.874856924837848
767,783,3.2644248782315475
768,784,2.705886421802587
769,785,3.279727095516569
770,786,3.1348300025953804
771,787,3.753086419753086
772,788,2.811082662765179
773,789,2.9886363636363638
774,790,3.4948979591836733
775,791,3.6176470588235294
776,792,2.953488372093023
777,793,3.229357798165138
778,794,3.3535353535353534
779,795,3.2291666666666665
780,796,2.9642857142857144
781,797,3.3461538461538463
782,798,2.823420074349442
783,799,3.369268791545935
784,800,4.053235429095915
785,801,2.998701298701299
786,802,3.4703280797684144
787,803,3.575925925925926
788,804,3.0610283517539645
789,805,3.6992076210826212
790,806,3.1510516252390057
791,807,3.211734693877551
792,808,3.202792553191489
793,809,2.8338509316770186
794,810,1.8094462540716612
795,812,2.55
796,813,2.7555555555555555
797,814,3.125
798,815,2.06
799,816,3.23943661971831
800,818,2.6240164855751216
801,819,3.4444444444444446
802,820,2.838709677419355
803,821,2.875
804,822,3.1363636363636362
805,823,3.334710743801653
806,824,3.8221288515406164
807,825,2.8125
808,826,2.25
809,827,3.1324503311258276
810,828,3.1184115523465703
811,829,2.66396292004635
812,830,3.088307641849787
813,831,3.4927884615384617
814,832,3.446133294822731
815,833,2.7182422451994093
816,834,2.6346153846153846
817,835,3.1692913385826773
818,836,2.895021645021645
819,837,3.4299137931034482
820,838,3.7754716981132077
821,839,2.731730252552391
822,840,2.6985981308411215
823,841,3.734146341463415
824,842,2.775118358758548
825,843,3.309090909090909
826,844,3.7451612903225806
827,845,3.378787878787879
828,846,3.486772486772487
829,847,2.8486238532110093
830,848,3.651875330163761
831,849,2.7584182686105017
832,850,3.506072874493927
833,851,3.4914921465968587
834,852,3.178850644735506
835,853,3.2766990291262137
836,854,3.727488151658768
837,855,2.71875
838,856,3.3679245283018866
839,857,3.1704545454545454
840,858,4.324336165187245
841,859,2.3333333333333335
842,860,3.510703363914373
843,861,3.4439055250948964
844,862,3.586826347305389
845,864,3.323170731707317
846,865,3.2777777777777777
847,866,3.7172313483915125
848,867,2.3184713375796178
849,868,3.151898734177215
850,869,3.0727788279773156
851,870,2.1938073394495414
852,871,3.144230769230769
853,872,3.6159420289855073
854,873,2.8461538461538463
855,874,2.963235294117647
856,875,3.432059447983015
857,876,2.6849816849816848
858,877,3.189542483660131
859,878,2.7962962962962963
860,879,2.826996197718631
861,880,2.4714881780250346
862,881,2.825
863,882,2.984147952443857
864,884,3.2291666666666665
865,885,2.6706281833616297
866,886,3.0597060624617267
867,887,2.757142857142857
868,889,3.378260869565217
869,890,2.923076923076923
870,891,2.5736814891416753
871,892,3.731042654028436
872,893,3.632575757575758
873,894,2.8142857142857145
874,895,2.839622641509434
875,896,3.6677927927927927
876,897,3.6392326732673266
877,898,4.1377134943837515
878,899,4.050986691142726
879,900,3.794370065224854
880,901,3.6150414276609304
881,902,3.826515524889108
882,903,4.120821574161179
883,904,4.237947624243627
884,905,4.130419661488523
885,906,4.017941454202077
886,907,3.9131227217496964
887,908,4.196617210682493
888,909,4.033357053904999
889,910,4.060091782838341
890,911,4.047311575487203
891,912,4.206563778356267
892,913,4.154075222321938
893,914,3.9047152290548905
894,915,3.893845558351074
895,916,4.0514797507788165
896,917,3.6296296296296298
897,918,3.721857923497268
898,919,3.9386811582447887
899,920,3.809824106899373
900,921,3.786102308736985
901,922,4.20650108577633
902,923,4.092687653868315
903,924,3.981349757113116
904,925,3.505813953488372
905,926,4.169692186266772
906,927,3.9173410404624276
907,928,4.070234454638125
908,929,3.8114583333333334
909,930,4.161201106282102
910,931,3.8885002186270223
911,932,3.8105110896817744
912,933,3.994820799668531
913,934,3.461859688195991
914,935,3.7380560131795715
915,936,3.985652797704448
916,937,3.7047713717693838
917,938,3.5968440594059405
918,939,3.303921568627451
919,940,3.8764135702746363
920,941,3.588071348940914
921,942,4.0611071171818836
922,943,3.812190594059406
923,944,3.816699604743083
924,945,4.040906850665352
925,946,3.945575842696629
926,947,4.022017837235229
927,948,3.7396844660194173
928,949,3.902317880794702
929,950,4.153254972875226
930,951,4.0991556091676715
931,952,3.4804006968641117
932,953,4.032858814352574
933,954,4.01058802940147
934,955,4.018418688230009
935,956,3.481375358166189
936,957,3.2822966507177034
937,958,3.0815217391304346
938,959,3.721774193548387
939,960,3.4936305732484074
940,961,3.3553191489361702
941,962,3.38265306122449
942,963,3.5715686274509806
943,964,3.376190476190476
944,965,3.9797520661157026
945,966,3.5
946,967,2.8132911392405062
947,968,3.653091817613991
948,969,4.065862437980348
949,970,3.5
950,971,3.928077455048409
951,972,3.18348623853211
952,973,3.8184818481848186
953,974,3.3503937007874014
954,975,2.962962962962963
955,976,3.5270935960591134
956,977,2.0
957,979,3.0694444444444446
958,980,3.059090909090909
959,981,2.594736842105263
960,982,3.6375227686703098
961,983,2.642857142857143
962,984,2.720873786407767
963,985,3.3867924528301887
964,986,3.516552511415525
965,987,3.185546875
966,988,3.339717741935484
967,989,3.4357142857142855
968,990,2.736842105263158
969,991,3.5438931297709924
970,992,2.698744769874477
971,993,3.482300884955752
972,994,4.003922378199835
973,996,3.0
974,997,3.531413612565445
975,998,3.17590206185567
976,999,3.2780284623394653
977,1000,3.116915422885572
978,1001,2.803030303030303
979,1002,3.5193798449612403
980,1003,3.1321381142098272
981,1004,2.667684996605567
982,1005,2.482501286670098
983,1006,3.2320028510334997
984,1007,2.965721040189125
985,1008,3.346840659340659
986,1009,3.1507673164661965
987,1010,3.0850752508361206
988,1011,2.7510460251046025
989,1012,3.5482209737827715
990,1013,3.436047876085426
991,1014,3.391304347826087
992,1015,3.2749236323243545
993,1016,3.1315201192250375
994,1017,3.5136230943885827
995,1018,3.081069237510955
996,1019,3.544120232026718
997,1020,3.2586713697824807
998,1021,2.824153166421208
999,1022,3.5569092991773403
1000,1023,3.7360258481421647
1001,1024,3.1848428835489835
1002,1025,3.5539122957867586
1003,1026,3.319327731092437
1004,1027,3.293815071888944
1005,1028,3.7265392500496
1006,1029,3.4733164612676055
1007,1030,3.097347994825356
1008,1031,3.3461538461538463
1009,1032,3.6240485252140817
1010,1033,3.451842913558578
1011,1034,3.520947802197802
1012,1035,3.8015149527806926
1013,1036,3.9332307440897702
1014,1037,2.736326653608558
1015,1038,3.2152777777777777
1016,1039,3.049019607843137
1017,1040,3.341549295774648
1018,1041,4.04407206509105
1019,1042,3.449582530507386
1020,1043,3.012646793134598
1021,1044,3.3090128755364807
1022,1045,3.104651162790698
1023,1046,3.9491593274619694
1024,1047,3.4245560318432333
1025,1049,3.393713204373423
1026,1050,3.7523599748269354
1027,1051,3.5682888540031397
1028,1052,3.4285714285714284
1029,1053,3.01025641025641
1030,1054,3.5089531680440773
1031,1055,2.7266666666666666
1032,1056,3.4501466275659824
1033,1057,3.439008690054715
1034,1058,3.2560975609756095
1035,1059,3.5503586800573887
1036,1060,3.8360339092177274
1037,1061,3.6400787495525595
1038,1062,2.9444444444444446
1039,1063,3.2896551724137932
1040,1065,2.911764705882353
1041,1066,3.9677541729893777
1042,1067,3.412878787878788
1043,1068,3.6459627329192545
1044,1069,3.92989417989418
1045,1070,3.1451612903225805
1046,1071,3.1914893617021276
1047,1073,3.713415719933046
1048,1075,3.4125
1049,1076,3.8174460431654675
1050,1077,3.8331358317286326
1051,1078,3.7171052631578947
1052,1079,3.8345168653309663
1053,1080,3.9880581747020103
1054,1081,3.506826414042909
1055,1082,3.637375512595196
1056,1083,3.4824137931034485
1057,1084,3.8728776900616415
1058,1085,3.6729776247848536
1059,1086,4.033838973162194
1060,1087,3.3913934426229506
1061,1088,3.25002094679514
1062,1089,4.092293699832535
1063,1090,3.9036080019052157
1064,1091,2.7971879425450132
1065,1092,3.350841659915384
1066,1093,3.3601018442058903
1067,1094,3.6508745715039113
1068,1095,3.8585456906346374
1069,1096,3.9089245495495497
1070,1097,3.7330790127738283
1071,1098,2.9788135593220337
1072,1099,3.826385358413828
1073,1100,2.847632850241546
1074,1101,3.4163203442037844
1075,1102,2.5405405405405403
1076,1103,3.78961419221495
1077,1104,4.000883818094167
1078,1105,2.3264604810996565
1079,1106,2.6216216216216215
1080,1107,2.460526315789474
1081,1109,3.0
1082,1110,2.517857142857143
1083,1111,3.9347826086956523
1084,1112,3.4069444444444446
1085,1113,3.179460580912863
1086,1114,3.1964285714285716
1087,1115,2.9393939393939394
1088,1116,3.352201257861635
1089,1117,3.6265822784810124
1090,1118,2.96
1091,1119,3.13855421686747
1092,1120,3.560452238117213
1093,1121,2.8
1094,1122,2.966666666666667
1095,1123,3.63031914893617
1096,1124,3.680610122486711
1097,1125,3.631353337415799
1098,1126,2.6351258186832127
1099,1127,3.6682604735883424
1100,1128,3.0553737043098743
1101,1129,3.402909447531873
1102,1130,3.2168643630737495
1103,1131,4.107733927434755
1104,1132,4.06512678013199
1105,1133,3.605
1106,1134,3.1320754716981134
1107,1135,3.098137149028078
1108,1136,4.147655276621689
1109,1137,3.171641791044776
